song_name,artist,spotify_id,overall_positiveness_score
Save It for a Rainy Day,Kenny Chesney,6wfTb2he5ANMQSFnlamnyi,0.539184953
Runnin' Outta Moonlight,Randy Houser,6enPOmd3vSFpI4jjms8kXN,0.9
It Must Be Love,Alan Jackson,16OFkCrdYH524sqvTPt6CT,0.969565217
Drive (For Daddy Gene),Alan Jackson,1FV374EPG5CrjdIbIMLkcv,0.63963964
Long Black Train,Josh Turner,2HqCaO7BV010qXS5FuiTED,0.651376147
International Harvester,Craig Morgan,0Ta3jOf8m9yCSWMVwd8Qlf,0.778571429
Drowns The Whiskey (feat. Miranda Lambert),Jason Aldean,7pcgvMth1pCYDmCYtwq29Y,0.275423729
Summertime,Kenny Chesney,3cE5ltZFHmBpiS77itKaOM,0.795366795
Beer In Mexico,Kenny Chesney,5pgmgHNxiq9w9XuthMKzJS,0.598958333
Home,Dierks Bentley,6q5nAr2JniAHj1gKheejE0,0.510917031
Evergreen (You Didn’t Deserve Me At All),Omar Apollo,2TktkzfozZifbQhXjT6I33,0.246987952
Cry,Cigarettes After Sex,3p4hRhMcb6ch8OLtATMaLw,0.403174603
White Ferrari,Frank Ocean,2LMkwUfqC6S6s6qDVlEuzV,0.704545455
Talk 2 Me,Montell Fish,0kqWdi9oHVO1KcjFjNCBL2,1
Savior Complex,Phoebe Bridgers,5BN59BDczcpxstFKILIH0q,0.365558912
16 Mirrors,Alex G,2rzuxlqPCWCKRCsSZgM66u,0.487179487
TV,Billie Eilish,3GYlZ7tbxLOxe6ewMNVTkw,0.353413655
Dark Red,Steve Lacy,3EaJDYHA0KnX88JvDhL9oa,0.535211268
So My Darling - Acoustic,Rachel Chinouriri,5NtmfJwkA0AXsp2WWHviPn,0.967592593
Heather,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,0.734246575
Brooklyn Baby,Lana Del Rey,1NZs6n6hl8UuMaX0UC0YTz,0.830917874
Lovers Rock,TV Girl,6dBUzqjtbnIa1TwYbyw5CM,0.662650602
rises the moon,Liana Flores,51Grh1RyUDcMBbpuyUIUHI,0.633136095
Good Looking,Suki Waterhouse,0j3mqDTK4Z6lvrLzFCUUz6,0.875
Apocalypse,Cigarettes After Sex,0yc6Gst2xkRu0eMLeRMGCX,0.570093458
Destroy Myself Just For You,Montell Fish,40iHwasC0kEK8fgaEfQReF,0.188596491
Sunsetz,Cigarettes After Sex,0SpkyS1Q4MD8GaVcP5YjT4,0.655172414
Romantic Homicide,d4vd,1xK59OXxi2TAAAbmZK0kBL,0.388888889
Fourth of July,Sufjan Stevens,5Qnrgqy1pAm9GyNQOgyVFz,0.225296443
You Get Me So High,The Neighbourhood,7zwn1eykZtZ5LODrf7c0tS,0.763157895
Fall in Love with You.,Montell Fish,2JAiwcWRLIRI4uiroJ86U7,0.973415133
Gilded Lily,Cults,3Z0qLOS0cqWKPHXkbTXmNF,0.145631068
First Love/Late Spring,Mitski,3sslYZcFKtUvIEWN9lADgr,0.325
Watching Him Fade Away,Mac DeMarco,2QzKAF0y1BQhxwg8N05Uog,0.28342246
Memories,Conan Gray,5UXJzLFdBn6u9FJTCnoHrH,0.603448276
The Other Woman,Lana Del Rey,1KuVEZR4xuQVNr1KkanAV4,0.322147651
Not Allowed,TV Girl,3IznIgmXtrUaoPWpQTy5jB,0.580152672
Stargirl Interlude,The Weeknd,4EDijkJdHBZZ0GwJ12iTAj,0.441558442
Street Runner,Rod Wave,5iMRhOHzze2CujxHiJ6cRL,0.619469027
Letter From Houston,Rod Wave,64NX4R1rgHb1LMLDAnNNPp,0.68722467
Still Think About You,A Boogie Wit da Hoodie,2FTeQQ5Rg9tBpgpTF5mnhE,0.492307692
D.T.B. (Interlude),A Boogie Wit da Hoodie,6dKHEOxmG7I6SraR7QFT6e,0.596428571
back together,Toosii,5Xkw6hmmVjsyTMfJmZxdQP,0.381974249
Brace Face,Rod Wave,4vAFEZWr02aj3rv4RkFROa,0.697247706
Believe Me,Rod Wave,6PX9HQUHT9eXkjPdP4snjB,0.611940299
Sorry 4 The Wait,marchilla,5Zog3jITDnc2nX2DbqbggU,0.550632911
Time Heals,Rod Wave,5zAKS2742J6jxxJ8QzeOF9,0.534979424
Arguments,DDG,1c3RoDh7QPcsVngyreW90f,0.426966292
Right My Wrongs,Bryson Tiller,5rgrBsAFYMun6yhtnLKRPz,0.336734694
Love Won’t Change,J.I the Prince of N.Y,1ji27xS6hNf2LEZQNXGTdT,0.473913043
LOVE YOU BETTER,Future,4XJRpBOG0bU3Nxnvam3FnC,0.98687664
Losing My Cool,Rod Wave,4M5lbzYNpHg8TmZlMEbNZb,0.520361991
ball w/o you,21 Savage,50a8bKqlwDEqeiEknrzkTO,0.705882353
Shallow,Toosii,4RlmEPVs4E1SDc6syYSOiN,0.686746988
Pretty Girls,Toosii,3EnSWSXbjFkUlHIUtGQGtv,0.76816609
Love Yourz,J. Cole,2e3Ea0o24lReQFR4FA7yXH,0.435897436
Never Get Over Me,Rod Wave,5sRUXYW5XqkHpGUjNIaU1W,0.566176471
Sweet Little Lies,Rod Wave,0qjoeS8gwEFqf0ju66ledI,0.578082192
Pieces,Rod Wave,6T7tWJsjBpLb95rNqSLcih,0.662020906
Alone,Rod Wave,1WZSTEcC48PcrQZliCZj2y,0.408450704
Forever,Rod Wave,4mChXwwU4xbiYIP7QQeLFP,0.553072626
Married Next Year,Rod Wave,0fSt8wlwGhpg4QAMju3xPe,0.750809061
Sky Priority,Rod Wave,2a6sjwokUT2lAFGtTfrBUG,0.609836066
The Greatest,Rod Wave,0EVG3d1RVbJjYh43fQDcR9,0.678873239
Time Kills (Love Birds),Rod Wave,1LaBp63783MPDYnE3ohMAN,0.47979798
Rockstar Heart,Rod Wave,4UiPTfFuP4SLo59Q9KC8Yp,0.469924812
Shooting Star,Rod Wave,6D1SdwPIbc6mmLVZqJr4m7,0.564705882
To My Grave,Rod Wave,3ae6hnwoxbAnJV9bVnRr4o,0.325088339
Abandoned,Rod Wave,5KJR1EJ18CTc7HYenhIpIE,0.549872123
Everything,Rod Wave,2V2JK0152QPFHlaRGQlQza,0.662037037
Home Ain't Home (feat. Rod Wave),YoungBoy Never Broke Again,2sEsXjyp230xpAmdpAMEYl,0.614973262
Lose You,Drake,2Na0z2gfN67Rzf0vp74Wi3,0.47826087
Selfish,PnB Rock,2xbI8Vmyv3TkpTdywpPyNw,0.409703504
No Deal,Rod Wave,2GJxkCRFJ6maLi2VmYRX9R,0.41958042
Fuck The World,Rod Wave,2pW8IdoMnnoLIiTt7s1JAV,0.350819672
Poison,Rod Wave,5C1PY8gSPXadGda4SKH1Cs,0.539735099
Forever (feat. Fridayy),Lil Baby,1T4k0sw0HldDg004Kw4Oct,0.5
Changing,Rod Wave,4vUGwPNjByeo5nFuyxZoy0,0.619834711
How The Game Go,Rod Wave,5f5i9Wyzg6SlustTyiWIcr,0.444444444
Back From The Dead,Toosii,1Exon7Dr5v2PaizdrOCB89,0.495726496
Jungle,Drake,7JXZq0JgG2zTrSOAgY8VMC,0.63876652
Holy,YoungBoy Never Broke Again,1yJNU2VlmchjTCgHVj38oh,0.434285714
No. 9,YoungBoy Never Broke Again,2fZ00UKwotKWzHPGdNtdK9,0.705223881
Break My Heart,Rod Wave,13VvjrXWYzG9lWViL8Y9vM,0.568807339
Since 9th Grade,Toosii,721ZSnk2NOYfhzUSfUdcTu,0.736401674
Got It Right,Rod Wave,3N6Pq7hhNg48xVZpg9zr37,0.598130841
MJ Story,Rod Wave,7G5wdn7Os6rKWtmbTYCjJO,0.708737864
Love Overdose,Rod Wave,5FwJ3Oevf84jNZE4kJ6mKh,0.865384615
Jupiter's Diary,Rod Wave,2JVvEPpNroKoTZWNoGSr2Z,0.458333333
The Answer Is No,Rod Wave,5ukKNHsxTosKxVxoRasnMb,0.467787115
Fire & Desire,Rod Wave,4LHaM79oi1gPvU3fXunTV5,0.476056338
To My Lowest,YoungBoy Never Broke Again,0I1rmnYvGPi34cuKthB0sh,0.389937107
Bottom Boy Survivor,Rod Wave,7jb9YkW8bkYPsTqYAJ874j,0.779661017
Ion Wanna Hear It,Rod Wave,5vMnOZHFPsZSnu1dfYSK7O,0.392857143
Mafia,Rod Wave,08jGYurDvgW5gxIgyvJfgz,0.703208556
Keep Going,Rod Wave,1MayuwE5fQUgy2dqTtJhjR,0.413333333
Never Find Us,Rod Wave,4VdH8Ou7iBi19jl2oC2ICz,0.430962343
Better,Rod Wave,1N3l0FjwFhDKAcfcqDh1R4,0.553846154
Tombstone,Rod Wave,3zc8VZEpM1onYV4FWGdFvm,0.611731844
FrFr,Rod Wave,7HIcOHBopy3R8M1sfTYVwS,0.576271186
Escape,Rod Wave,4QiHqvOVyIfsBFLjjctfHW,0.51758794
Don't Forget,Rod Wave,1jReouUURqZ4LmgJ7bgXA3,0.584415584
Ribbon In The Sky,Rod Wave,6jrIg0liFANIULoHFOOeX0,0.346666667
Cold December,Rod Wave,6UAy9xYeTWjZB7h05p83e9,0.700657895
Heart of a Giant (with Rod Wave),Polo G,6Q7Tv7ZxmoOokvuPchcaO1,0.432432432
Forever Set In Stone,Rod Wave,2eG49TEm56KszFmCLOM5PK,0.739130435
Girl Of My Dreams,Rod Wave,09YHm6IkdZko28KdEbXtPb,0.887323944
"You're Gonna Go Far, Kid",The Offspring,6TfBA04WJ3X1d1wXhaCFVT,0.367149758
That's What You Get,Paramore,0UY4FvG4f9JI6kBR1BlWrZ,0.606965174
Teenagers,My Chemical Romance,7j31rVgGX9Q2blT92VBEA0,0.1898017
The Taste of Ink,The Used,5jZ1Z2GFTf2gwmFc3qiUxs,0.934343434
The Middle,Jimmy Eat World,6GG73Jik4jUlQCkKg9JuGO,0.892045455
Until the Day I Die,Story Of The Year,0DKNNR9iDjwfCEpMiFXMJq,0.239193084
Can You Feel My Heart,Bring Me The Horizon,0WSa1sucoNRcEeULlZVQXj,0.374558304
King For A Day,Pierce The Veil,1IT0WQk5J8NsaeII8ktdlZ,0.513618677
Self Esteem,The Offspring,1FkoVC85Ds3mFoK0fVqEqP,0.724226804
Savior,Rise Against,1vcxF91pWs9uNwDROuiCPB,0.578947368
Face Down,The Red Jumpsuit Apparatus,4wzjNqjKAKDU82e8uMhzmr,0.681415929
I'm Not Okay (I Promise),My Chemical Romance,7lRlq939cDG4SzWOF4VAnd,0.345323741
Misery Business,Paramore,3l9CW99AHtExIRV4hW2N5m,0.814285714
"Sugar, We're Goin Down",Fall Out Boy,2TfSHkHiFO4gRztVIkggkE,0.567567568
Miss Murder,AFI,0Ti2dlF2xLjXblvdU5fCxM,0.303834808
Helena,My Chemical Romance,5dTHtzHFPyi8TlTtzoz1J9,0.670241287
"This Ain't A Scene, It's An Arms Race",Fall Out Boy,1oagRT7LfpVlNJN6FSZDGp,0.716510903
The Downfall Of Us All,A Day To Remember,1KHKeIouP04dDtl0EetgED,0.596491228
MakeDamnSure,Taking Back Sunday,6fTgbkBiMITtHUmik95ClX,0.253623188
Sweetness,Jimmy Eat World,429IbFR4yp2J81CeTwF5iY,0.619834711
Famous Last Words,My Chemical Romance,2d6m2F4I7wCuAKtSsdhh83,0.356401384
"Swing, Swing",The All-American Rejects,003FTlCpBTM4eSqYSWPv4H,0.631205674
Jamie All Over,Mayday Parade,05qCCJQJiOwvPQBb7akf1R,0.921568627
Such Great Heights - Remastered,The Postal Service,4G21jWo0Cm6lOIUNnZ2mUI,0.569230769
Brick by Boring Brick,Paramore,6GPpocnUJbzMNMTJDLYCim,0.651315789
Ohio Is For Lovers,Hawthorne Heights,23DHUWJ7iEieNPMPKvjzBV,0.437956204
Welcome Home,Coheed and Cambria,42GP0xKtkolBnmqQRvSllO,0.687793427
Bleed American,Jimmy Eat World,61XspFITuKmAlYdQacNCbF,0.88028169
Dirty Little Secret,The All-American Rejects,5ZdzNVOmCSp5HFLk0EgvJS,0.190677966
Situations,Escape the Fate,1Fu9o08qEKVEwzU8siVcig,0.761904762
False Pretense,The Red Jumpsuit Apparatus,2ZICF8SFI5tHttaLJKMY1X,0.448630137
We Own The Night,Dance Gavin Dance,4rc2WNOt2w8BHfQjBC8PO0,0.318584071
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,7wOmQJeVX6qjNXqqsKOkPx,0.706140351
Right Now,SR-71,3fL2Uzr79FFNyJbqCGwPIn,0.492753623
Hands Down,Dashboard Confessional,6yVSp9H2STyLeOs7pjy2w4,0.561983471
Tell Me I'm A Wreck,Every Avenue,203zTFd1zbfG0fiOG9OREv,0.376
Memory,Sugarcult,0ChpoNjXfJPjMvCIN6so6J,0.123931624
Everything Is Alright,Motion City Soundtrack,6xyiHZgrmXw7sMyYXbXjPV,0.895622896
The Great Escape,Boys Like Girls,6GIrIt2M39wEGwjCQjGChX,0.598265896
Never Meant,American Football,6kZqCqD1r08sJAQ1TjuEpM,0.746575342
The Artist In The Ambulance,Thrice,0arNrzPygksLY2pEbRgBjw,0.538834951
Little Things,Good Charlotte,6vFD3c1WI1zuKoyk22dMw3,0.691860465
The Quiet Things That No One Ever Knows,Brand New,3IlY76VbP31zwPY0S2EMjh,0.158415842
A Boy Brushed Red Living In Black And White,Underoath,47IWLfIKOKhFnz1FUEUIkE,0.194029851
Vindicated,Dashboard Confessional,2elN12zz0lo1GXjRCGhAmC,0.632142857
Smile In Your Sleep,Silverstein,29dljceloiAgAeARUwZ3QC,0.653225806
A Favor House Atlantic,Coheed and Cambria,4KliQFRlvNKnlVYzMMbSMq,0.646511628
A Decade Under The Influence,Taking Back Sunday,6um5ccNzX7k3SRsVnLupvI,0.366161616
The Feel Good Drag,Anberlin,5sTVykpRs4eiZKn96bZogj,0.603125
The Curse of Curves,Cute Is What We Aim For,6uzuW7L1t1UhnzbfXwtMtQ,0.55513308
The Best Of Me,The Starting Line,1Up4RdOBpChNDytatxKDXP,0.572769953
All That I've Got,The Used,6IxQ0PdozaZKch1m8tGCwb,0.605691057
My Heroine,Silverstein,6NDoBIaqTHdcudaR8RDJNw,0.422885572
F.C.P.R.E.M.I.X.,The Fall of Troy,4OsLDuaH0bWR6xM6nj66F8,0.258196721
Monsters,Matchbook Romance,1UVffD20CfHJ2wD0x0as8L,0.586592179
You And I,Anarbor,2iIxheqTYiaRm1Xn2hJlY8,0.689440994
"Baby, You Wouldn't Last A Minute On The Creek",Chiodos,6p4jnIWFWyLz0zUo2RD9iu,0.24
Alive With the Glory of Love,Say Anything,6YEs8KWsFKQmULF5CUOz4n,0.480544747
Buried Myself Alive,The Used,746bHsY27aWTMYpoxqECOm,0.628242075
Jersey,Mayday Parade,6gxupt6imt0qIdbE8e356n,0.49
Sic Transit Gloria ... Glory Fades,Brand New,42A4dSYBf0g9OHreccqU5o,0.490494297
Devotion And Desire,Bayside,27O9FuS1UIm6ZyLplgLQAH,0.459627329
Seven Years,Saosin,0C71NJD4BhvPopTwI7a8KV,0.315315315
The Permanent Rain,The Dangerous Summer,4SJIVblEnmdhUHnCjanfsE,0.533923304
Punk Rock Princess,Something Corporate,07oVZP9Er2Fz8S59ePWLyK,0.428571429
About a Girl,The Academy Is...,5johpJIVjqU2Ki03DOA7Jr,0.782967033
Say Something,A Great Big World,6Vc5wAMmXdKIAM7WUoEb7N,0.957142857
The Scientist,Coldplay,75JFxkI2RXiU7L9VXzMkle,0.451086957
Over My Head (The Fray cover),A Day To Remember,6qXdC5KUAii87YnD9MOGG9,0.51396648
All Signs Point to Lauderdale,A Day To Remember,0T8P86fvSK8kCUJFYPZbIH,0.459627329
Calling All Cars,Senses Fail,6fgsRsszz3omU60YckE5ah,0.287128713
Car Underwater,Armor For Sleep,4CilIy3dA3P9Tq2NFqKEOX,0.077181208
Apologize (One Republic cover),Silverstein,6Z0gK8Fp0AqS9EX8Icp4hj,0.574468085
In The End,Black Veil Brides,1RTYixE1DD3g3upEpmCJpa,0.816326531
King for a Day (feat. Kellin Quinn),Pierce The Veil,1IT0WQk5J8NsaeII8ktdlZ,0.513618677
Since U Been Gone,A Day To Remember,45oBSaWml0fU1S6qcHcpxF,0.924528302
Hero,Skillet,4CbKVDZkYKdv69I4bCaKUq,0.528255528
I'm Not A Vampire,Falling In Reverse,7l0Lr7Tl4Gt8hQj4v3rwtf,0.547987616
Rolling In the Deep,Go Radio,6XtaU8cy3MH3h8CSGN9hRO,0.70464135
You Belong With Me,For All Those Sleeping,7r4KTWQI5JPPBHmliDFNcN,0.690909091
Love the Way You Lie,A Skylit Drive,7eDZRwoLnq7pRGQ79gvqLe,0.533923304
Till the World Ends,I See Stars,3aSDdR9lirG5z5dRYNUu4B,0.173913043
Runaway,Silverstein,2mR9L9q35QaSYTQg6KzwYR,0.233830846
Somebody That I Used To Know - feat. Vic Fuentes,Mayday Parade,1qDrWA6lyx8cLECdZE7TV7,0.665441176
Payphone,Crown The Empire,2wNQm6zXDZTz1xrQbA78A5,0.575438596
Disturbia (Rihanna cover),The Cab,1WzfIFQelHkxgxPotXkznf,0.520930233
Breathing,Yellowcard,0DxN6Ywom8nnndyQXdSBPy,0.585551331
Alone Together,Fall Out Boy,75SixhsPWyRRmtqHeffiXr,0.526845638
Sing Sing,Marianas Trench,3MgZPnNyZGISgClnS2Bth1,0.445229682
The Ballad of Mona Lisa,Panic! At The Disco,5rLi8B8qgk6qThwRnKHW2P,0.5
Heroes,Shinedown,3mwLIWu6drN0n6t9e5bwjG,0.434911243
Only One,Yellowcard,0gZp88SA5OcujHLDGkxtI3,0.245714286
Monsoon,Tokio Hotel,32Ky5QCRtwYJJXuLwoGufj,0.533742331
Good Girls Bad Guys,Falling In Reverse,78ML3F5Lz3KiNkpnFAaR3q,0.626666667
I Write Sins Not Tragedies,Panic! At The Disco,5cY8y2XgOfkAh4kSWLFKkz,0.479108635
I Caught Fire,The Used,6z2Fx4b0hjqLdsJQOrNxbM,0.492753623
Afterlife,Avenged Sevenfold,7zAt4tdL44D3VuzsvM0N8n,0.649635036
Ain't It Fun,Paramore,1j8z4TTjJ1YOdoFEDwJTQa,0.214659686
"Cute Without the ""E"" (Cut From the Team)",Taking Back Sunday,6OyKBwLzq4h15XmxeWf5n4,0.465811966
Psychosocial,Slipknot,3RAFcUBrCNaboRXoP3S5t1,0.139194139
You're Not Alone,Saosin,7cITfGsdjGaTP0b5oiLL0z,0.714285714
crushcrushcrush,Paramore,4m9NfjevXsDVaLtM1kj0Sx,0.311827957
Scars,Papa Roach,1UREw2MCfU0xwBzCAjxlUD,0.408376963
Gorgeous Nightmare,Escape the Fate,4YmYY2FdGLjx8G1Lcz5wNp,0.884615385
Love Drunk,Boys Like Girls,20X9OeC606XNwEtDBOym5u,0.576811594
Bulletproof Love,Pierce The Veil,6bGac1gBHs7kUKihrudMzq,0.46031746
Your Betrayal,Bullet For My Valentine,25GC50HslaaruyrKjdu0lP,0.139318885
Pretty Handsome Awkward,The Used,77BfOPXhlnNaSbg647qkx2,0.717948718
Raised By Wolves,Falling In Reverse,4vqmSmLC0dbw1UF7mmUDZe,0.24137931
The Phoenix,Fall Out Boy,7jwDuO7UZvWs77KNj9HbvF,0.496402878
Mama,NastiGi,2Toe6Zao9tXytbePcXDmQc,1
The Bird and the Worm,The Used,6tKky3l379dnGe7F85ztrJ,0.62585034
Fallen Angels,Black Veil Brides,1rgPXmgq1rOwglSwaTrq9S,0.162601626
Paperthin Hymn,Anberlin,6VSmHLLvYAAkzrYFT3LloU,0.604562738
Prayer Of The Refugee,Rise Against,2VGQ342iuqj6aSaYbyBQVJ,0.175675676
Bleeding Out,Imagine Dragons,1oQjPp1I7cwVE24JivbhzT,0.145695364
The Antidote,Story Of The Year,7yGhfjsppOXSLcoSwcJ1yT,0.342592593
The Suffering,Coheed and Cambria,4dcUque6026WExzwJYWG7H,0.690677966
It Ends Tonight,The All-American Rejects,5ZqNz8GXWpkb95f7aVxTA0,0.273743017
It's Complicated,A Day To Remember,0P0s7PqS6x2Y0Nx8cerAMK,0.698924731
You Are So Beautiful,Escape the Fate,6JjO9Q4VXnQ1RPDaWr6iZG,0.742574257
Breath,Breaking Benjamin,4JXfNOePhdgMOI7KZ1L25U,0.262569832
Move Along,The All-American Rejects,58HpsDKeYoLtNhXFQyQmz5,0.569832402
Through Glass,Stone Sour,5NeIONQWJ25uPylJBJiO4c,0.603174603
All To Myself,Marianas Trench,4NjD4AzILQagt4rL4sUjlN,0.44
Far From Here,Marianas Trench,5qXraNwRpKY4BPRoTJF34L,0.438053097
Tears Don't Fall,Bullet For My Valentine,5pKCDm2fw4k6D6C5Rk646C,0.35620915
Comatose,Skillet,5pRElcsPZrgZXkoON2o5Go,0.429824561
Love Bites (So Do I),Halestorm,0hKLGoFtQiMHUzmquTyzpS,0.67673716
American Beauty/American Psycho,Fall Out Boy,3D4Xkcir5YEhk8Xidkd1dL,0.645454545
Inside of You,The Maine,5Krwh4WVTHZFQSS1eytHFZ,0.1
Liar (It Takes One To Know One),Taking Back Sunday,5heRy6IDNiQXDJf1tZ6SUc,0.841628959
Ready to Go (Get Me Out of My Mind),Panic! At The Disco,7m4HUtdXRUHEitLIqbVWxf,0.971291866
"Dear Maria, Count Me In",All Time Low,0JJP0IS4w0fJx01EcrfkDe,0.696428571
"I'm Made of Wax, Larry, What Are You Made Of?",A Day To Remember,2dwhns14pjuxxcM5a0eOow,0.68556701
Not Good Enough For Truth In Cliche',Escape the Fate,50NQdrO55nqwZrDwKny5NH,0.62962963
Way Away,Yellowcard,63IIUzd6eJBfCGIcF8MFnJ,0.180851064
Ever After,Marianas Trench,5GJWdBG4jJmmJzKmDxOwGC,0.478658537
21 Guns,Green Day,64yrDBpcdwEdNY9loyEGbX,0.252525253
Going Under,Evanescence,3UygY7qW2cvG9Llkay6i1i,0.263473054
Emo Boy,Ayesha Erotica,6QbnjDj9vsDZJsLncqDEe2,0.111524164
My Ordinary Life,The Living Tombstone,6tMdpUXfT70TD6Eh3XfB1p,0.375
Literal Legend,Ayesha Nicole Smith,2FqtDO1749U4wNGFyiIUTd,0.433333333
Discord,The Living Tombstone,611nlMA40SKg9gQ4pTVXT3,0.07027027
#BrooklynBloodPop!,SyKo,7K9Z3yFNNLv5kwTjQYGjnu,0.575609756
Rhinestone Eyes,Gorillaz,1foMv2HQwfQ2vntFf9HFeG,0.558823529
Wolf in Sheep's Clothing,Set It Off,55Fpeuuc2sbQiy74eA1gTt,0.28115016
She's So Nice,Pink Guy,0Dfctnkk9xIikDKJ06uwzo,0.597374179
Streets,Doja Cat,60ynsPSSKe6O3sfwRnIBRf,0.788235294
Boyfriend,Big Time Rush,5kKD7cAyb8ag6SIaGkibJf,0.757575758
Unlock it (Lock It) - feat. Kim Petras and Jay Park,Charli XCX,3qGHAKgjQruzj6doKkyEb5,0.620535714
Moves Like Jagger,Maroon 5,1r299qCKBLgUS9XJ9m1kEx,0.858447489
She's My Collar (feat. Kali Uchis),Gorillaz,3lIxtCaROdRDuTnNBDm3n2,0.448818898
hand crushed by a mallet,100 gecs,7CUkeiG7QtB7tPU9f8SANS,0.611111111
spy?,WHOKILLEDXIX,0QsZ3W21xNvnUnUMbiAY4z,0.352941176
Lollipop,Lil Wayne,5jnxxpX2834SB6LJ0S73Uz,0.880769231
"Wild Side (From ""Beastars"")",We.B,6QdP0hszMjRE3viB0F0GgD,0.608247423
Monster High Fright Song,Monster High,65UhJ76y8wMOVeN56O5Otu,0.641114983
Supermassive Black Hole,Muse,3lPr8ghNDBLc2uZovNyLs9,0.059760956
"Mysterious Messenger (From ""Mystic Messenger"")",AmaLee,4lH8TdvUzgGCu1vCVvbNSS,0.464285714
Cigaro,System Of A Down,47EqCQZG5v4o0WFMufGf5S,0.388888889
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,4cG7HUWYHBV6R6tHn1gxrl,0.387096774
All I Need,Lloyd,3zvgaDC0L29eRjsKXyic9V,0.472906404
Sexy Drug,Falling In Reverse,4TncWhCfACwaIU8hllz8SQ,0.37279597
Lolly,Maejor,2xtIAFJIMkzHGHiCrJ9iwd,0.921686747
Party Rock Anthem,LMFAO,7mitXLIMCflkhZiD34uEQI,0.666666667
Pain,PinkPantheress,7CIERzyqIwLVKGp00YbHRO,0.196428571
난리나,Block B,7dgO6H1BxXeXfxDkiDN8E9,0.707865169
Dick (feat. Doja Cat),StarBoi3,3nY8AqaMNNHHLYV4380ol0,0.383333333
A Match Into Water,Pierce The Veil,54MXF9I8s3DuiQo3g0gZ5k,0.453846154
Ghost Rule,DECO*27,1OAp6qN5KmoGUQ2edICKsC,0.536231884
Hu Tao,PeachyFranny,0PZOTbnOYQpvGlHivz9ILL,0.633928571
U Can't Touch This,MC Hammer,1B75hgRqe7A4fwee3g3Wmu,0.569767442
Big Juicy,Ayesha Erotica,59654ZK5g8mq1Z6E34qBXp,0.059139785
HOT DEMON B!TCHES NEAR U ! ! !,CORPSE,7v4pPS4A7NgY7bxFA3Etv3,0.401709402
Deal with the devil,Tia,2qEIVphvwMEkE35CXxdWAT,0.402439024
Hard,Ayesha Erotica,4eMLyB1mc7onYLdoG8YSXG,0.498489426
Mine,Slayyyter,18uOcUO5mNEYHHigeXPgQM,0.92
Vacation Bible School,Miss Ayesha,7cjedq39y0TaSswwfbQDOY,0.414141414
POCKET ROCKET,Cochise,1FKG2wgJ75wS9MFNVZFiWd,0.820143885
MONSTER,KIRA,08DlU63itukHK9nQQUvTYW,0.679127726
GUY.exe,Superfruit,3JTjLyrnevl9ASw3ayGO2P,0.770114943
Make U Cum,Ayesha Erotica,1drzzzzPlQ8UeFUyf9LUbY,0.403669725
Vacation Bible School,Ayesha Erotica,7cjedq39y0TaSswwfbQDOY,0.619402985
Kiwi,Harry Styles,33SNO8AaciGbNaQFkxvPrW,0.325581395
Heaven,Niall Horan,1yHVHoz6Ny29gbbWJYVnFt,0.765273312
Maps,Maroon 5,4gbVRS8gloEluzf0GzDOFc,0.156862745
"Hap, Hap, Hap, Happy Birthday",Parry Gripp,5ZG02EkmEPswTNLes6bygO,1
Smile,Benjamin Ingrosso,2X97u85uhrMdjPLFZ8Upn8,0.779179811
Mr. Blue Sky,Electric Light Orchestra,2RlgNHKcydI9sayD2Df2xp,0.680232558
Happy Birthday,Stevie Wonder,01lewSOj9ZaXplh9TpNKL4,0.909302326
Get To Know You,Samantha Harvey,3oiLlbBynuErymca4Dwp5H,0.798780488
Sunroof,Nicky Youre,4h4QlmocP3IuwYEj2j14p8,0.76
Toast,Smith & Thell,5hlwCtGdtDBzXeMBJpD5IK,0.661478599
Tongue Tied,GROUPLOVE,0GO8y8jQk1PkHzS31d699N,0.888571429
Silver and Gold (feat. Sam Fischer & Pink Sweat$),Yung Bae,14NGdYOr9abOGH6euZcpu5,0.469072165
Fine By Me,Andy Grammer,4wTChU0tU44TAMC0xcQizi,0.780487805
Better When I'm Dancin',Meghan Trainor,5k5fWendNngd89O8JKoE8L,0.946127946
On Top Of The World,Imagine Dragons,213x4gsFDm04hSqIUkg88w,0.592356688
Glorious,Ella Henderson,0JVonv1gan1gae0mqHnUXm,0.894428152
Happy Together,The Turtles,1JO1xLtVc8mWhIoE3YaCL0,0.89626556
These Words,Natasha Bedingfield,6MFQeWtk7kxWGydnJB2y36,0.882729211
Don't Worry Be Happy,Bobby McFerrin,5YbgcwHjQhdT1BYQ4rxWlD,0.542372881
Best Friend,Rex Orange County,3rPtS4nfpy7PsARctAWpzd,0.790748899
Treat People With Kindness,Harry Styles,03mMSLEJCPoGJwQhHpN5y0,0.976470588
Little Bit Of Love,JP Cooper,0VrgIjDkmDwlgZk54Try2u,0.745547074
Shotgun,George Ezra,4ofwffwvvnbSkrMSCKQDaC,1
I'm a Believer - 2006 Remaster,The Monkees,3G7tRC24Uh09Hmp1KZ7LQ2,0.492753623
Olivia,One Direction,5dONhl6aXFuN86UBdayF6W,0.880952381
