song_name,artist,pos_percent,spotify_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
Rules,Doja Cat,0.346883469,1TMWcbxL5YF8rKsFHv5hAP,0.172,0.651,0.724,0,0.13,0.166,0.686
Good Ones,Charli XCX,0.674033149,6PZpNMstpIiRenGK5UyG5D,0.072,0.764,0.672,3.32E-06,0.0806,0.0293,0.789
Cash Shit (feat. DaBaby),Megan Thee Stallion,0.241666667,2rMAtCaTj16NptyVfEIeAC,0.0218,0.921,0.635,0,0.0946,0.416,0.549
Truffle Butter,Nicki Minaj,0.613043478,3keUgTGEoZJt0QkzTB6kHg,0.0743,0.887,0.673,4.06E-05,0.124,0.0503,0.491
Fast (Motion),Saweetie,0.330882353,7zEz7q43xjzbRSUar4yH3m,0.156,0.882,0.839,0,0.132,0.082,0.71
Eat It,Megan Thee Stallion,0.389423077,4V5Dv8IjHNTk2YJzU9vgsW,0.0517,0.843,0.671,0,0.286,0.22,0.56
Muwop (feat. Gucci Mane),Latto,0.4875,3CwcGdFwFF3DfHGGppdI4X,0.0613,0.79,0.61,0,0.243,0.102,0.62
bad idea,Ariana Grande,0.364485981,5Il6Oe7lr5XM7A0cWbVQtr,0.0268,0.847,0.579,0.0545,0.102,0.0719,0.569
Beef FloMix,Flo Milli,0.5078125,7qdFz1dTJqgdVe6NA4F4DP,0.216,0.879,0.733,0,0.274,0.142,0.913
Every Teardrop Is a Waterfall,Coldplay,0.179104478,2U8g9wVcUu9wsg6i7sFSv8,0.00194,0.425,0.732,0.0103,0.171,0.0396,0.333
Whatever It Takes,Imagine Dragons,0.704918033,6Qn5zhYkTa37e91HC1D7lb,0.0362,0.672,0.655,0,0.117,0.0311,0.556
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,0.369565217,2E43WFS4rRc09za2r2GmZl,0.0271,0.558,0.924,3.32E-06,0.537,0.064,0.567
Shut Up and Dance,WALK THE MOON,0.423076923,4kbj5MwxO1bq9wjT5g9HaA,0.00701,0.578,0.866,0,0.257,0.0619,0.619
Believer,Imagine Dragons,0.248868778,0pqnGHJpmpxLKifKRmU6WP,0.0622,0.776,0.78,0,0.081,0.128,0.666
Best Day Of My Life,American Authors,0.833333333,5Hroj5K7vLpIG4FNCRIjbP,0.0591,0.673,0.902,0.000262,0.0558,0.0346,0.538
Adventure of a Lifetime,Coldplay,0.671052632,69uxyAqqPIsUyTO8txoP2M,0.00205,0.638,0.924,0.000175,0.149,0.036,0.53
Human,The Killers,0.739130435,1sTsuZTdANkiFd7T34H3nb,0.00132,0.557,0.8,0.0012,0.0906,0.0601,0.582
Wherever You Will Go,The Calling,0.742424242,5QpaGzWp0hwB5faV8dkbAz,0.0367,0.558,0.719,0,0.115,0.0267,0.371
Natural,Imagine Dragons,0.668103448,2FY7b99s15jUprqC0M5NCT,0.217,0.704,0.611,0,0.0812,0.0409,0.22
You Get What You Give,New Radicals,0.548022599,1Cwsd5xI8CajJz795oy4XF,0.17,0.621,0.901,0,0.0875,0.0302,0.744
she's all i wanna be,Tate McRae,0.199233716,0IuVhCflrQPMGRrOyoY5RW,0.0134,0.614,0.644,7.07E-06,0.117,0.0426,0.651
Starlight,Muse,0.711764706,3skn2lauGk7Dx6bVIt5DVj,0.000436,0.55,0.874,1.02E-05,0.206,0.0321,0.318
Suddenly I See,KT Tunstall,0.669421488,5p9XWUdvbUzmPCukOmwoU3,0.225,0.587,0.767,0,0.112,0.0449,0.664
Follow You,Imagine Dragons,0.359223301,7FdUvDkaE24o3FPIWTvzv2,0.00209,0.542,0.732,7.92E-05,0.496,0.0521,0.489
Shy Away,Twenty One Pilots,0.903061224,2nG54Y4a3sH9YpfxMolOyi,0.000818,0.588,0.856,0.0739,0.238,0.0316,0.635
Animal,Neon Trees,0.598540146,0l4DTppOxy7NUaEcwXuOb6,0.00034,0.482,0.829,0,0.378,0.0437,0.739
Charlie Brown,Coldplay,0.352941176,1yqMgZNrevsWMLWfO2PRp5,0.0212,0.43,0.74,0.00165,0.33,0.0375,0.0948
Savin' Me,Nickelback,0.430939227,4Gd9PUEuOTOJtbgd4YxLXM,0.000731,0.441,0.815,0,0.414,0.0276,0.522
In the Shadows,The Rasmus,0.355769231,1fr92Vupmcs2vgLMFVQ7rd,0.000109,0.6,0.796,5.20E-05,0.484,0.0275,0.75
My Life Would Suck Without You,Kelly Clarkson,0.663768116,4Dm32oO01YpIubCHaAtKkN,0.0014,0.526,0.882,0,0.144,0.0509,0.424
All The Right Moves,OneRepublic,0.897321429,5XRHGXut00SrJUFmcn2lQF,0.258,0.529,0.948,9.35E-06,0.283,0.0474,0.65
Bad Omens,5 Seconds of Summer,0.591836735,2ovVwEXwcRYuIfnfJedGnQ,6.45E-05,0.493,0.772,1.85E-05,0.0925,0.051,0.412
Bad Habits (feat. Bring Me The Horizon),Ed Sheeran,0.694656489,7vrKEP66NdiQDPryPG6olO,0.0305,0.59,0.849,0,0.11,0.0792,0.178
I'm Born To Run,American Authors,0.684615385,6zDs6zI94L761vd0cVScTT,0.0662,0.62,0.93,0,0.0788,0.0486,0.675
When We Stand Together,Nickelback,0.902985075,4bCOAuhvjsxbVBM5MM8oik,0.000102,0.446,0.9,1.89E-05,0.0404,0.0489,0.88
Have A Nice Day,Bon Jovi,0.836909871,06Zz2l7cVTCTgCNDe1bnEF,4.84E-05,0.5,0.899,0.000198,0.0794,0.0736,0.566
Walk On Water,Thirty Seconds To Mars,0.447619048,6FT9FZccFD6nE8dMNslz2n,9.16E-05,0.495,0.787,0,0.167,0.0368,0.388
Whataya Want from Me,Adam Lambert,0.769516729,0zv9bOC2NSMd3Fw2HgM5Xn,0.0055,0.438,0.672,0,0.0583,0.0429,0.457
Enemies,The Score,0.324503311,5g9I9uYUcbvtkAuZXjqGfP,0.00967,0.555,0.832,2.94E-05,0.132,0.0323,0.3
Hips Don't Lie (feat. Wyclef Jean),Shakira,0.607734807,3ZFTkvIE7kyPt6Nu3PEa7V,0.284,0.778,0.824,0,0.405,0.0707,0.758
Bad Romance,Lady Gaga,0.593591906,0SiywuOBRcynK0uKGWdCnn,0.00314,0.696,0.921,5.24E-05,0.0842,0.0363,0.714
Don't Stop The Music,Rihanna,0.863787375,0ByMNEPAPpOR5H69DVrTNy,0.0336,0.835,0.669,6.92E-05,0.0535,0.0643,0.542
TiK ToK,Kesha,0.736842105,0HPD5WQqrq7wPWR7P7Dw1i,0.0991,0.755,0.837,0,0.289,0.142,0.714
"Whenever, Wherever",Shakira,0.866995074,2lnzGkdtDj5mtlcOW2yRtG,0.237,0.794,0.832,1.14E-05,0.203,0.0407,0.871
Temperature,Sean Paul,0.795698925,0k2GOhqsrxDTAbFFSdNJjT,0.106,0.951,0.6,0,0.0712,0.0685,0.822
SexyBack (feat. Timbaland),Justin Timberlake,0.602888087,0O45fw2L5vsWpdsOdXwNAR,0.0584,0.967,0.583,0,0.0519,0.0789,0.964
Forever,Chris Brown,0.912037037,3NZJlJemX3mzjf56MqC5ML,0.0368,0.672,0.82,0.000188,0.184,0.0459,0.438
Poker Face,Lady Gaga,0.973262032,1QV6tiMFM6fSOKOGLMHYYg,0.118,0.851,0.806,1.64E-06,0.121,0.0787,0.787
Lady - Hear Me Tonight,Modjo,1,49X0LAl6faAusYq02PRAY6,0.00793,0.72,0.808,0.0293,0.0634,0.0379,0.869
Womanizer,Britney Spears,0.449152542,4fixebDZAVToLbUCuEloa2,0.073,0.724,0.695,0,0.0889,0.0622,0.235
Just Dance,Lady Gaga,0.694444444,1dzQoRqT5ucxXVaAhTcT0J,0.0264,0.822,0.739,4.26E-05,0.181,0.0311,0.745
Break Your Heart,Taio Cruz,0.205128205,7ElF5zxOwYP4qVSWVvse3W,0.0327,0.607,0.934,0,0.0909,0.0314,0.568
Infinity 2008 - Klaas Vocal Edit,Guru Josh Project,0.805405405,3aQz0z86zrKjd1mcZlonxE,0.000313,0.498,0.862,0.00941,0.352,0.0589,0.47
Bulletproof,La Roux,0.514285714,3kMrazSvILsgcwtidZd1Qd,0.000441,0.674,0.882,6.47E-05,0.068,0.0477,0.682
When I Grow Up,The Pussycat Dolls,0.93814433,21pySLskKIKrhDziCX5ojQ,0.00165,0.671,0.685,0,0.398,0.05,0.368
I Kissed A Girl,Katy Perry,0.731182796,14iN3o8ptQ8cFVZTEmyQRV,0.00223,0.699,0.76,0,0.132,0.0677,0.696
4 Minutes (feat. Justin Timberlake & Timbaland),Madonna,0.785714286,1oHClQEgDmmbcEx12Kc5nZ,0.00994,0.753,0.931,0.00696,0.234,0.0652,0.767
LoveGame,Lady Gaga,0.850632911,0eH2eHURaXUP15D8gQlfjx,0.00569,0.894,0.678,2.43E-06,0.317,0.0523,0.844
Hotel Room Service,Pitbull,0.657142857,6Rb0ptOEjBjPPQUlQtQGbL,0.00705,0.851,0.629,0.000372,0.0746,0.175,0.789
Shut Up,Black Eyed Peas,0.326530612,0KxU9wjCedUxSGdjuFdBDu,0.0669,0.805,0.717,0,0.248,0.266,0.582
Hot N Cold,Katy Perry,0.474074074,0iGckQFyv6svOfAbAY9aWJ,7.95E-05,0.706,0.841,0,0.0688,0.0418,0.861
Uptown Girl - Radio Edit,Westlife,0.948148148,2sFp6E7lNBbblJGmUtCfFH,0.00809,0.645,0.921,1.08E-05,0.407,0.0302,0.864
I Know You Want Me (Calle Ocho),Pitbull,0.796178344,5RzFJd6W40SDTyZkX6xx45,0.0133,0.82,0.731,1.94E-05,0.131,0.159,0.793
Single Ladies (Put a Ring on It),Beyoncé,0.591836735,5R9a4t5t5O0IsznsrKPVro,0.0383,0.426,0.584,0,0.188,0.296,0.272
Love Generation - Radio Edit,Bob Sinclar,0.463541667,7M13FwBAKWNa2jqcZeUhL6,0.192,0.723,0.872,0.000154,0.0814,0.0586,0.544
Pump It,Black Eyed Peas,0.602339181,2ygMBIctKIAfbEBcT9065L,0.00937,0.648,0.931,0,0.752,0.181,0.744
Candyman,Christina Aguilera,0.724832215,5lUTzPuiloBHm1qEaJcJfF,0.0125,0.686,0.789,0.0147,0.142,0.23,0.72
Sexbomb,Tom Jones,0.962962963,7GHKA8GIMcND6c5nN1sFnD,0.144,0.801,0.876,1.38E-05,0.104,0.0446,0.932
Wannabe,Spice Girls,0.684824903,1Je1IMUlBXcx1Fz0WE7oPT,0.101,0.768,0.864,0,0.162,0.0324,0.891
Believe,Cher,0.648910412,2goLsvvODILDzeeiT4dAoR,0.0082,0.652,0.917,0,0.0509,0.0548,0.459
Fantasy,Mariah Carey,0.954407295,6xkryXuiZU360Lngd4sx13,0.139,0.669,0.727,0,0.123,0.0353,0.807
The Sign,Ace of Base,0.542857143,0hrBpAOgrt8RXigk83LLNE,0.00928,0.808,0.786,0.0701,0.0574,0.0447,0.899
Groove Is in the Heart,Deee-Lite,0.618644068,2He3NOyqtLNE3RQPpeDdSb,0.0153,0.694,0.881,0.0196,0.0851,0.0701,0.924
All I Wanna Do,Sheryl Crow,0.798122066,3ZpQiJ78LKINrW9SQTgbXd,0.111,0.82,0.528,0.0186,0.257,0.0321,0.931
Larger Than Life,Backstreet Boys,0.884615385,6sbXGUn9V9ZaLwLdOfpKRE,0.11,0.661,0.973,1.74E-05,0.617,0.037,0.75
Let's Get Loud,Jennifer Lopez,0.75,6kQz6t5z1FK4uohPh8Kd73,0.139,0.82,0.937,7.51E-05,0.325,0.0542,0.922
Saturday Night - Radio Mix,Whigfield,0.783549784,59VRFpPnC8pOhIH2WCWXF9,0.0449,0.728,0.784,0.0918,0.0964,0.0379,0.964
Let Me Entertain You,Robbie Williams,0.657276995,0SLtqCrXBRrnkxSOMA3X4W,0.000169,0.478,0.965,0.00251,0.0854,0.0642,0.347
Black or White - Single Version,Michael Jackson,0.682464455,6wdviVWctiZnY6tVn6bh6A,0.11,0.759,0.927,0.029,0.374,0.051,0.96
Sing Hallelujah!,Dr. Alban,0.972477064,01kVVoJQuWVqaOvRgRztJD,0.00136,0.759,0.822,0.0171,0.131,0.0367,0.94
Together Again,Janet Jackson,0.856382979,1aJnGme5ZRltYTp8FJ52eZ,0.0631,0.865,0.505,0.0151,0.102,0.102,0.475
Here Comes the Hotstepper - Heartical Mix,Ini Kamoze,0.447058824,3QRM0qZB7oMYavveH0iEqx,0.0141,0.889,0.454,0.000186,0.203,0.221,0.436
Spice Up Your Life,Spice Girls,0.288659794,5qGwqO0lkbBXw4xNfzT7SF,0.0105,0.556,0.993,0.0341,0.403,0.0464,0.702
I've Been Thinking About You,Londonbeat,0.701298701,50PeqUz1BjMw9ayNTk5O4d,0.0236,0.678,0.659,0.00192,0.0744,0.0396,0.899
Beautiful Life,Ace of Base,0.986225895,74jTexO94dFGyXGyeu8krd,0.202,0.749,0.988,0.00631,0.17,0.0387,0.749
Where Do You Go,No Mercy,0.781725888,37tzoWY1ubBQKGXiWdO5Qv,0.0346,0.734,0.828,0.118,0.071,0.0318,0.964
Waiting for Tonight,Jennifer Lopez,0.777251185,5yaCquc7koPqtgj7v0lwHX,0.00341,0.695,0.945,0.0727,0.103,0.0418,0.84
I Want You,Savage Garden,0.523809524,3XorCFmcupSm5QS6hA9g4N,0.0077,0.628,0.871,1.64E-06,0.392,0.0363,0.615
"Men In Black - From ""Men In Black"" Soundtrack",Will Smith,0.773584906,2FK7fxjzQEXD7Z32HSF0Hl,0.0968,0.801,0.581,0.000318,0.0971,0.0681,0.656
Who Do You Think You Are,Spice Girls,0.71,1jI1aLmm5HTwiMtvsbwDJw,0.0226,0.727,0.83,0.00356,0.73,0.0376,0.899
The One and Only,Chesney Hawkes,0.859504132,5o5U2r5F3ojvkhLSqRbY1Y,0.357,0.681,0.697,0,0.388,0.0327,0.775
C'est La Vie,B*Witched,0.566666667,0P6CPJrNJ1Zt755CQTWg3S,0.0978,0.705,0.936,0.000124,0.0506,0.0306,0.938
2 Times - Original,Ann Lee,1,4IiKITgHYaHrF1zUlcTyVH,0.0947,0.849,0.875,0.0213,0.364,0.03,0.898
Moving on Up,M People,0.848684211,6vGW3d8X48CBaLdU0PQbey,0.0499,0.899,0.857,0.0299,0.112,0.037,0.961
Now That We Found Love,Heavy D & The Boyz,0.869257951,1KONmY3enP3r3nIPQidWAy,0.039,0.744,0.697,0,0.171,0.0631,0.683
I Want You Back - Radio Edit,*NSYNC,0.825396825,221LRlPHPuevgE1tuUlof9,0.0521,0.751,0.939,0.00056,0.477,0.0466,0.905
Step by Step,New Kids On The Block,0.811881188,6J6RWKCPN5RFKHUKEUFjxS,0.0274,0.787,0.63,6.69E-06,0.161,0.0609,0.882
Affirmation,Savage Garden,0.323987539,6lWY4ji9T0tpFU2xbnRC1p,0.0102,0.481,0.782,1.77E-06,0.127,0.0717,0.648
Shy Guy,Diana King,0.875527426,3ldG6XCLDXxWg1N6XhrSKo,0.0128,0.714,0.825,0.000569,0.049,0.0751,0.751
Let's Talk About Sex,Salt-N-Pepa,0.480392157,6hTBP6QLwJdxbKyLlLXrGo,0.0507,0.863,0.543,0,0.241,0.13,0.799
Things Can Only Get Better,D:Ream,0.598930481,5HmwYfynpGAjgrj4bp9eMy,0.122,0.671,0.74,0,0.196,0.0389,0.102
Joyride,Roxette,0.819338422,1ILbD4eWKWvg8ub5qJyBTP,0.0457,0.631,0.77,0,0.481,0.0267,0.734
I'm Too Sexy,Right Said Fred,0.854961832,2WElktskrNJEwgpp5Vouxk,4.91E-05,0.683,0.739,0.0122,0.293,0.0495,0.836
Please Don't Go,Double You,0.492537313,0bwNb4KRkhzahJJMFsGoPR,0.0613,0.707,0.842,6.72E-06,0.0297,0.0405,0.492
Keep On Movin',Five,0.467391304,0mrU1w2UMIZnR2I6oguwGz,0.0345,0.742,0.854,0,0.0689,0.0332,0.962
There's Nothing Holdin' Me Back,Shawn Mendes,0.588235294,7JJmb5XwzOO8jgpou264Ml,0.38,0.866,0.813,0,0.0779,0.0554,0.969
We Found Love,Rihanna,0.610869565,6qn9YLKt13AGvpq9jfO8py,0.025,0.734,0.766,0.00138,0.108,0.0383,0.6
A Sky Full of Stars,Coldplay,0.426751592,0FDzzruyVECATHXKHFs9eJ,0.00617,0.545,0.675,0.00197,0.209,0.0279,0.162
One Last Time,Ariana Grande,0.462686567,7xoUc6faLbCqZO6fQEYprd,0.093,0.628,0.593,1.65E-06,0.096,0.0323,0.104
Treat You Better,Shawn Mendes,0.72459893,3QGsuHI8jO1Rx4JWLUh9jd,0.106,0.444,0.819,0,0.107,0.341,0.747
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,0.7960199,4QNpBfC0zvjKqPJcyqBy9W,0.191,0.671,0.939,0,0.298,0.161,0.53
S&M,Rihanna,0.837905237,0C4ejWmOTMv8vuYj85mf8m,0.0113,0.767,0.682,0.00016,0.104,0.042,0.833
Outside (feat. Ellie Goulding),Calvin Harris,0.654205607,7MmG8p0F9N3C4AXdK6o6Eb,0.213,0.646,0.823,0,0.322,0.0394,0.418
Timber (feat. Ke$ha),Pitbull,0.979166667,3cHyrEgdyYRjgJKSOiOtcS,0.0295,0.581,0.963,0,0.139,0.0981,0.788
More Than You Know,Axwell /\ Ingrosso,0.951388889,6h5PAsRni4IRlxWr6uDPTP,0.0275,0.646,0.741,0,0.312,0.034,0.571
Time of Our Lives,Pitbull,0.471861472,2bJvI42r8EF3wxjOuDav4r,0.0921,0.721,0.802,0,0.694,0.0583,0.724
Don't Start Now,Dua Lipa,0.198757764,6WrI0LAC5M1Rw2MnX2ZvEg,0.0125,0.794,0.793,0,0.0952,0.0842,0.677
Wild Ones (feat. Sia),Flo Rida,0.585492228,1NpW5kyvO4XrNJ3rnfcNy3,0.0991,0.608,0.86,0,0.262,0.0554,0.437
Feel This Moment (feat. Christina Aguilera),Pitbull,0.737226277,0Hf4aIJpsN4Os2f0y0VqWl,0.039,0.673,0.758,0,0.341,0.158,0.542
Promises (with Sam Smith),Calvin Harris,0.539473684,5N5k9nd479b1xpDZ4usjrg,0.0119,0.781,0.768,4.91E-06,0.325,0.0394,0.486
Blurred Lines,Robin Thicke,0.589958159,0n4bITAu0Y0nigrz3MFJMb,0.00334,0.853,0.599,7.93E-06,0.0759,0.0411,0.843
Problem,Ariana Grande,0.324324324,7vS3Y0IKjde7Xg85LWIEdP,0.0192,0.66,0.805,8.83E-06,0.159,0.153,0.625
Hear Me Now,Alok,0.223684211,39cmB3ZoTOLwOTq7tMNqKa,0.546,0.778,0.463,0.00289,0.0731,0.0389,0.496
Perfect Strangers,Jonas Blue,0.857142857,3P3pw6C19j31Rnzgo3JG7o,0.39,0.73,0.861,0,0.213,0.0451,0.704
Club Can't Handle Me (feat. David Guetta),Flo Rida,0.664122137,6ebkx7Q5tTxrCxKq4GYj0Y,0.0283,0.616,0.869,0,0.064,0.0327,0.473
never mind,dreem,0.643835616,5jjRbQBPGIgR1h4GXni04h,0.495,0.869,0.574,0.947,0.111,0.213,0.469
Fourth Great Year,Himari Aoki,0.607954545,4Dc8vlnTDInfrPrHgBC4HS,0.208,0.876,0.614,0.943,0.108,0.0468,0.121
Creatures,Justin Berghart,0.495327103,2Xu88uUM8dvRSzsZa8Tm2W,0.236,0.77,0.67,0.917,0.754,0.0807,0.374
Figures,Tiles Square,0.561983471,3gW3k4nrod4POzhmV742rt,0.0375,0.764,0.544,0.856,0.117,0.0522,0.833
cloudless,Paon Bleu,0.052980132,5XCUn3nfOkGJYOyGshdFhC,0.0726,0.777,0.544,0.937,0.068,0.0586,0.337
talking to the stars,Petrossi,0.417177914,7nPMoLmBEkX5RZJFu69yBJ,0.000483,0.773,0.672,0.866,0.113,0.051,0.339
To Do List,LeeDee,0.353125,2yboFvgwf9aj8kNpYzWFJb,0.0016,0.792,0.299,0.847,0.0898,0.0748,0.281
Past Eleven,Tiles Square,0.164609053,1VK0VKSSYrx8Mg3trmV8zL,0.161,0.795,0.619,0.866,0.146,0.0823,0.678
Rush,Jones Meadow,0.659090909,3CC9G02pqtJ88KCabogFba,0.00309,0.784,0.857,0.857,0.0812,0.0468,0.106
Easy Does It,Sam Lush,0.495901639,3kIK2WpKgc9iDP4er2n4Nn,0.133,0.705,0.807,0.834,0.187,0.0578,0.499
Glacier,Sonic,0.595041322,2W8nY0OmBoOaPtGxtJ3chw,0.0327,0.792,0.534,0.861,0.0845,0.0549,0.944
Casa Commercial,Palo Santo,0.136363636,4wwrQNY2AjrCt2mGc7HcQA,0.0662,0.807,0.554,0.772,0.0754,0.047,0.231
Better Now,Suuunday,0.337912088,7vWrnIvoGCVxpBMGJO9Nbi,0.557,0.463,0.517,0.85,0.122,0.0737,0.411
Branches,Lazy Driver,0.53,1sI1OCmoBg5Ty1xN1PRAHs,0.0405,0.706,0.541,0.838,0.52,0.0518,0.493
Keep Them Alive,Suuunday,0.658653846,3VKRg5UXSovJoNabq2vrnq,0.371,0.851,0.512,0.835,0.174,0.31,0.288
Brill,Valante,1,33OX22n8bgi4V7bzjsD7Ws,0.847,0.75,0.662,0.87,0.0873,0.0464,0.0857
Rebel,Jones Meadow,0.571428571,2Pbls3fWibSzMOjG43sVBF,0.0118,0.798,0.806,0.907,0.121,0.0598,0.28
stories 13,Kacey View,0.494845361,6HNgWzpxQl1qukSKeIuqid,0.361,0.745,0.574,0.879,0.112,0.0393,0.311
Makes No Difference,Phoenix Rouge,0.535714286,1tER9ctlfFASFYpqGLb2Ux,0.00271,0.623,0.842,0.816,0.195,0.0491,0.217
Nizm,Chico Rocket,0.373831776,3fMOE6PBOkIAEHlMAExlKj,0.00954,0.602,0.783,0.945,0.12,0.0331,0.474
Beyond,JAS Ü RAGY,0.607843137,79cOXogBTBDiF91jhr9ih6,0.0056,0.758,0.803,0.872,0.542,0.0609,0.28
full throttle,R Y K,0.405144695,2IBYFJJgdQvE83nt5q3Mds,0.0163,0.857,0.508,0.246,0.111,0.0642,0.262
Roses,shandr,0.705627706,5XaXglOKQnMT32dutt3qEU,0.311,0.762,0.745,0.775,0.118,0.0379,0.165
Fall,Petrossi,0.805309735,7HnJXWqcZGCjcMQX29lkqq,0.612,0.696,0.565,0.89,0.109,0.0284,0.546
Rooftop Prelude,briqs,0.52,5ghSf2DY96iGYoB4vQePpE,0.0212,0.809,0.561,0.819,0.354,0.0576,0.214
Palm Springs,Mason Madris,0.926829268,33Qvtl9E5ARA8HOxgEBX4v,0.000701,0.746,0.735,0.835,0.102,0.0741,0.164
Strando,Pablo Funke,0.072727273,5w7VoQPLh12DPLASLcd4ew,0.303,0.694,0.782,0.886,0.117,0.0458,0.207
Runaway,Lombauer,1,5jjCspZaeMpClv7S1H3a8E,0.519,0.692,0.834,0.934,0.0905,0.0414,0.437
Endless,Roffe & Friends,0.576791809,4Momr3h4hq6YsBCTAY7hN8,0.000438,0.73,0.671,0.9,0.134,0.0692,0.0873
Beautiful Symmetry,Beautiful Minds,0.60326087,5MaIAkTbRIDxH1Eit4WTwM,0.223,0.831,0.491,0.306,0.11,0.0383,0.531
The Life of an Empath,VELDA,0.320610687,6SKHpIBF0zImsmqmRkgvwp,0.2,0.705,0.65,0.899,0.111,0.0361,0.0404
Night Riding,Twelwe,0.273255814,1lzBu9GwCyWPieEWTrqtnI,0.00545,0.808,0.73,0.814,0.124,0.0694,0.374
Momentum,Damian Holden,0.625,0dwUqHfuKGhtYCChyeLyxX,0.116,0.722,0.763,0.883,0.0927,0.0356,0.305
A Different Way,Othyr,0.975609756,2gdz7MRCHpxQlR9FrGyTNM,0.00244,0.801,0.739,0.848,0.0775,0.0773,0.133
DoNe WIth U,Hank Lotion,0.552763819,0eLSVeBu5fdxT4W0k316OK,0.0544,0.701,0.649,0.936,0.0747,0.0685,0.126
From Here To Eternity,Toby Tech,0.518691589,0CVApUBXDYlSnqFtAl7E1S,0.00119,0.861,0.452,0.914,0.317,0.0406,0.473
Bloom,Wilborn,0.393442623,18giPJITeabMO6IB2pp45x,0.0403,0.759,0.548,0.703,0.0764,0.0548,0.389
Off the radar,Martin Monroi,0.368686869,6LpCOSM7ti0RkktlPHPBbK,0.0102,0.811,0.594,0.826,0.0923,0.0543,0.0671
The Eclipse,Svalka,0.634538153,71wKe7nLKqkaq3JYAFEdna,0.0412,0.743,0.77,0.902,0.0951,0.055,0.138
Memoria,Valante,0.229166667,1t9TTxVV7JYE3TqOXalOlc,0.712,0.667,0.856,0.875,0.0815,0.0393,0.0345
Hold On,Valter Knut,0.645669291,3cBsoWySE5misjwiHXpe4h,0.00683,0.799,0.702,0.836,0.0578,0.0825,0.417
Dangerous Thing,STRLGHT,0.575221239,1XvuCcjK1Q3R8e0U2axlet,0.00541,0.574,0.873,0.629,0.061,0.0343,0.444
Skin Deep,Jay FM,0.550295858,1CAozfu6bPDxaKe39x030x,0.00829,0.632,0.588,0.791,0.105,0.0589,0.0476
Moves,Jones Meadow,0.571428571,4fPv168u1RcMv7EvXpjhm2,0.0212,0.818,0.963,0.861,0.0671,0.0424,0.617
Day to Day,Robbert Hek,0.297709924,6GsMZvIYPA1ZZT2Cf9hnUE,0.105,0.734,0.755,0.89,0.169,0.0763,0.267
Sinking Walls,Gullen,0.552763819,4EH5JfnTScFvYhwadLbS3c,0.494,0.722,0.544,0.85,0.0868,0.0363,0.734
I Need You,Leon Jarvis,0.475935829,3owktfqOe8kZ9zCoTSZ0T8,0.0111,0.809,0.829,0.871,0.0736,0.0469,0.889
Fade Away,Toby Tech,0.400722022,3RO9tD7ttecxGrxJ0te80c,0.138,0.787,0.658,0.889,0.115,0.0438,0.0578
Forever Moving,Wai,0.409482759,4yVDSZslGasus5bSI1GOUH,0.00956,0.679,0.828,0.0237,0.17,0.0931,0.171
Feelings,MOOGADISHU,0.59009009,4KohjkgXdXqYNHUOhcxJmF,0.192,0.89,0.699,0.482,0.105,0.0775,0.931
Once Upon A World,Vintage & Morelli,0.731277533,0OsxgJTV7hlPz6AkSW2Luz,0.001,0.664,0.803,0.92,0.205,0.0369,0.301
Rude,Carl & Calitto,0.577405858,28LJlaqXAzbuvrdUtmRA5X,0.384,0.906,0.423,0.897,0.0922,0.159,0.506
destined,Drunk Archer,0.407407407,6cHARzJkr12k7Tido9BdCZ,0.119,0.804,0.611,0.772,0.165,0.0601,0.535
young forever,Modern Clouds,0.54973822,6rZZ516aVPn9QslltPSXNj,0.00208,0.921,0.546,0.885,0.107,0.0516,0.706
Yesterday's Dream,Catalina En Collins,0.609243697,3eb9HO1cq8uzEmUdU7mNvs,0.0353,0.681,0.538,0.924,0.107,0.0396,0.253
Shimone Shimone,DEX 1200,0.351351351,4CXcplkSoeBK15TewprZMe,0.462,0.537,0.65,0.934,0.0972,0.0487,0.0401
Make It Ok,Pafka,0.276470588,2xKYapqsbXe0KC4Q2hnTKc,0.00374,0.656,0.722,0.38,0.169,0.0356,0.0923
Different,Fløa,0.407035176,3rnFEiW9efHwnzsb9KzUVd,0.0316,0.639,0.918,0.828,0.107,0.0344,0.0338
Landmarks,Aural,0.512195122,0p4zxScTH4QBPnDdIeInfB,0.00521,0.748,0.688,0.853,0.0637,0.0508,0.41
Demurity,Plomb,0.352941176,4YGkHrj5NQzSn3q2aJ4C9O,0.0736,0.814,0.61,0.859,0.108,0.0421,0.702
crusade,Cloode,0.708333333,30bpR02KwJ6SpvHUvdvuoW,0.245,0.894,0.706,0.884,0.112,0.118,0.318
Type 1,LeeDee,0.5625,2Z515QtI12xintnkboGQZw,0.00847,0.8,0.363,0.865,0.274,0.0497,0.0533
narrow club,genelion,0.463519313,6hMCmAzbsXyzcfcR11429z,0.0133,0.809,0.474,0.876,0.106,0.0757,0.751
Beautiful House,Beautiful Minds,0.554621849,16QQGyu1UFkfQREErhvyvf,0.132,0.692,0.772,0.887,0.0802,0.0391,0.58
We Are the Stars,Lady DJ,0.581151832,5nRHKAgw6ZY1NqNA5amA2Y,0.09,0.759,0.723,0.881,0.126,0.0419,0.0978
